crate_name,category,abi,count
suborbital-0.15.1,rust_functions,C,2
tree-sitter-strings-0.1.0,foreign_functions,C,1
groestlcoinconsensus-2.20.1-0.5.0,foreign_functions,C,2
pico-driver-0.3.1,rust_functions,C,17
os-id-3.0.1,foreign_functions,C,1
assemblylift-core-event-guest-0.1.1,foreign_functions,C,4
betrusted-rt-0.0.1,foreign_functions,Rust,3
betrusted-rt-0.0.1,foreign_functions,C,1
betrusted-rt-0.0.1,rust_functions,C,2
betrusted-rt-0.0.1,rust_functions,Rust,2
betrusted-rt-0.0.1,static_items,C,5
gurobi-sys-0.3.0,foreign_functions,C,107
sdl-0.3.6,foreign_functions,C,102
rust-libretro-example-core-0.1.5,rust_functions,Rust,1
tanoshi-util-0.3.0,foreign_functions,C,6
libjit-sys-0.2.1,foreign_functions,C,733
libjit-sys-0.2.1,static_items,C,31
getopt-long-0.3.0,foreign_functions,C,1
getopt-long-0.3.0,static_items,C,2
blsctl-0.2.3,foreign_functions,C,1
vtracer-webapp-0.4.0,rust_functions,C,9
freenectrs-0.1.0,foreign_functions,C,84
freenectrs-0.1.0,rust_functions,C,2
freenectrs-0.1.0,static_items,C,4
klu_sys-0.2.0,foreign_functions,C,56
swc_plugin_shared-0.0.0,rust_functions,C,1
wasi-vfs-0.2.0,foreign_functions,C,13
wasi-vfs-0.2.0,rust_functions,C,34
agora-rtm-sdk-0.1.1,foreign_functions,C,3
mcai-onnxruntime-0.0.15,rust_functions,C,1
dcap-provider-0.3.1,rust_functions,C,4
wascc-fs-0.1.2,rust_functions,C,1
mini-0.0.4,foreign_functions,C,14
ssvm_storage_interface-0.1.30,foreign_functions,C,7
capctl-0.2.2,foreign_functions,C,2
finitefields-0.1.1,foreign_functions,C,1
dont_panic-0.1.0,foreign_functions,C,1
rlua-lua54-sys-0.1.3,foreign_functions,C,243
rlua-lua54-sys-0.1.3,static_items,C,6
androidy-log-1.0.4,foreign_functions,C,1
cityhash-sys-1.0.2,foreign_functions,C,7
plerkle-1.1.2,rust_functions,C,1
owasm2-0.1.8,foreign_functions,C,9
dingus-0.5.7,rust_functions,C,1
cwiid-0.1.15,rust_functions,C,1
locked-voter-0.5.8,rust_functions,C,1
zcash_script-0.1.8,foreign_functions,C,17
zcash_script-0.1.8,rust_functions,C,30
allo-isolate-0.1.14-beta.4,rust_functions,C,11
jsonnet-rs-0.17.0,rust_functions,C,2
natpmp-0.4.0,foreign_functions,C,1
natpmp-0.4.0,static_items,C,2
range-encoding-0.2.1,rust_functions,C,10
kdb_c_api-0.1.6,foreign_functions,C,46
kdb_c_api-0.1.6,rust_functions,C,1
miniz-sys-0.1.12,foreign_functions,C,8
stuck-0.3.1,foreign_functions,C,4
stuck-0.3.1,rust_functions,C,1
indy-sys-1.16.0-post-286,foreign_functions,C,165
nncombinator-0.7.0,foreign_functions,C,30
tuifw-screen-ncurses-0.17.1,foreign_functions,C,24
tuifw-screen-ncurses-0.17.1,static_items,C,4
riscv-atomic-emulation-trap-0.3.0,foreign_functions,C,2
riscv-atomic-emulation-trap-0.3.0,rust_functions,C,1
riscv-atomic-emulation-trap-0.3.0,static_items,Rust,1
euphrates_x64-0.1.0,foreign_functions,win64,2
mbd-0.1.1,rust_functions,C,2
ruwren-0.4.2,rust_functions,C,7
near-sdk-4.1.1,rust_functions,C,54
vk-sys-0.7.0,rust_functions,system,199
palombe-0.5.1,rust_functions,C,2
fastnoise_simd_bindings-0.1.1,foreign_functions,C,27
fastnoise_simd_bindings-0.1.1,static_items,C,1
klt-sys-0.1.0,foreign_functions,C,40
rust-wasm-dev-helper-0.1.2,rust_functions,C,2
seccomp-droundy-sys-0.1.2,foreign_functions,C,16
duktape_ffi-0.0.1,foreign_functions,C,195
xlang_host-0.2.0,foreign_functions,C,4
alloc_system-0.1.2,foreign_functions,C,4
alloc_system-0.1.2,rust_functions,C,6
uring-sys-0.7.4,foreign_functions,C,71
intel_tex-0.1.4,foreign_functions,C,8
jsonpath_lib-0.3.0,rust_functions,C,3
prefetch-0.2.0,foreign_functions,C,1
ternary-tree-wasm-0.0.6,rust_functions,C,11
rtl-sdr-0.1.5,rust_functions,C,1
glean-core-52.0.0,rust_functions,C,137
avif-parse-1.0.0,rust_functions,C,2
backtrace-sys-0.1.37,foreign_functions,C,3
libwavm-sys-0.1.4,foreign_functions,C,259
libwavm-sys-0.1.4,static_items,C,1
detexify-c-0.4.0,rust_functions,C,21
pg_async-0.8.6,foreign_functions,C,35
android_liblog-sys-0.1.4,foreign_functions,C,5
pidfd-0.2.4,foreign_functions,C,1
tls-0.0.3,foreign_functions,C,30
triangle-rs-0.1.2,foreign_functions,C,2
pre_hf-0.0.1,foreign_functions,C,1
pre_hf-0.0.1,rust_functions,C,2
dex-v4-0.3.1-alpha.0,rust_functions,C,1
xxhrs-2.0.0,foreign_functions,C,46
klo-routines-0.1.0,rust_functions,C,1
libspinnaker-sys-0.1.0,foreign_functions,C,256
ipcs-runtime-0.0.2,foreign_functions,C,4
rsnl-0.2.0,foreign_functions,C,29
difftastic-oc-0.23.0,foreign_functions,C,23
packed_simd_2-0.3.8,foreign_functions,C,140
packed_simd_2-0.3.8,foreign_functions,platform-intrinsic,46
om-fork-miniaudio-0.12.0,rust_functions,C,11
rad1o-l0dable-0.0.0,foreign_functions,C,1
rad1o-l0dable-0.0.0,rust_functions,C,1
rad1o-l0dable-0.0.0,static_items,C,2
poggers-0.1.1-dev2,rust_functions,C,1
freebsd-embedded-hal-0.1.2,foreign_functions,C,9
libyang2-sys-0.4.0,foreign_functions,C,787
libyang2-sys-0.4.0,static_items,C,14
rust-sctp-0.0.5,foreign_functions,system,1
oko-0.1.0,rust_functions,C,2
gbm-rs-0.2.0,foreign_functions,C,19
hsa-0.1.0,foreign_functions,C,145
hsa-0.1.0,rust_functions,C,8
localforage-stdweb-0.2.1,foreign_functions,C,13
shadow-drive-user-staking-1.1.1,rust_functions,C,1
tookey-libtss-ethereum-1.2.0,rust_functions,C,12
autd-soem-link-9.0.1,foreign_functions,C,10
autd-soem-link-9.0.1,static_items,C,1
rusty_qjs-0.0.1,foreign_functions,C,24
candy-wrapper-0.1.1,rust_functions,C,1
clockwork-webhook-program-1.4.0,rust_functions,C,1
mrml-wasm-1.2.3,rust_functions,C,10
amfnwasm-0.3.8,rust_functions,C,129
landlord-0.1.1,rust_functions,C,1
hilbert-c2rust-0.1.5,rust_functions,C,3
ryg-rans-sys-1.0.7,foreign_functions,C,14
native-windows-gui-1.0.13,foreign_functions,system,2
native-windows-gui-1.0.13,rust_functions,system,13
tauri-winit-0.24.1,rust_functions,C,4
mpl-gumdrop-0.1.1,rust_functions,C,1
minimp3_ex-sys-0.1.1,foreign_functions,C,23
cxl_rs-0.0.5,static_items,C,1
task-local-extensions-0.1.3,rust_functions,C,1
risc0-zkvm-circuit-sys-0.11.1,foreign_functions,C,1
tuikit-0.5.0,rust_functions,C,1
pebble-sys-0.0.1,foreign_functions,C,75
luajit-0.1.1,foreign_functions,C,133
blurmac-0.0.1,foreign_functions,C,4
blurmac-0.0.1,static_items,C,2
floui-sys-0.1.4,foreign_functions,C,118
mappum-librocksdb-sys-6.7.0-alpha.1,foreign_functions,C,492
mpl-hydra-0.4.0,rust_functions,C,1
sdk-agent-0.1.0,rust_functions,C,1
stringutils-0.0.3,foreign_functions,C,2
tcpp-0.1.0,foreign_functions,C,4
tcpp-0.1.0,rust_functions,C,2
physx-0.16.0,rust_functions,C,17
imagequant-sys-4.0.1,rust_functions,C,48
gurobi-0.3.4,rust_functions,C,2
min-sqlite3-sys-1.3.2,foreign_functions,C,18
rsocket_rust_transport_wasm-0.7.2,rust_functions,C,4
ntfs-3g-sys-0.1.0,foreign_functions,C,365
ntfs-3g-sys-0.1.0,static_items,C,19
quad-storage-sys-0.1.0,foreign_functions,C,8
quad-storage-sys-0.1.0,rust_functions,C,1
rusty-green-kernel-0.2.0,rust_functions,C,12
aries-askar-0.2.7,rust_functions,C,76
spng-0.2.0-alpha.2,rust_functions,C,1
wxml_parser-0.1.0,rust_functions,C,1
powerline-rs-0.2.0,foreign_functions,C,3
msg-0.1.1,foreign_functions,C,5
tree-sitter-tags-0.20.2,rust_functions,C,12
rustc-demangle-capi-0.1.0,rust_functions,C,1
ioctl-rs-0.2.0,foreign_functions,C,1
tss-tspi-0.0.1,foreign_functions,C,361
poly2tri-0.1.0,foreign_functions,C,15
ep-miniaudio-sys-2.4.0,foreign_functions,C,325
libmf-0.2.2,foreign_functions,C,15
pagurus_windows_system-0.5.0,rust_functions,system,1
millennium-utils-1.0.0-beta.3,rust_functions,C,1
inkwell_llvm12-0.1.2,rust_functions,C,1
clockwork-http-1.0.6,rust_functions,C,1
pikchr-0.1.1,foreign_functions,C,1
wasmer-wasi-fl-0.17.1,rust_functions,C,4
sgx_urts-1.1.1,rust_functions,C,96
sgx_urts-1.1.1,static_items,C,1
mri-sys-0.2.6,foreign_functions,C,156
mri-sys-0.2.6,rust_functions,C,1
mri-sys-0.2.6,static_items,C,82
volt-abi-0.11.0,rust_functions,C,1
minilibx-0.2.1,foreign_functions,C,25
minilibx-0.2.1,rust_functions,C,5
otter-webdriver-tests-1.2.1,rust_functions,C,4
rust-mio-0.2.0,foreign_functions,C,370
rust-mio-0.2.0,static_items,C,6
md6-2.0.3,foreign_functions,C,4
graphql-idl-parser-ffi-0.1.3,rust_functions,C,1
nfqueue-0.9.1,foreign_functions,C,21
nfqueue-0.9.1,rust_functions,C,1
menoh-sys-0.2.2,foreign_functions,C,36
inmemory-keyvalue-0.4.0,rust_functions,C,1
g3-0.1.1,rust_functions,rust-call,45
liquidfun-0.8.0,foreign_functions,C,48
cairo-0.0.4,foreign_functions,C,251
lefthk-core-0.1.8,rust_functions,C,1
chip-0.0.6,foreign_functions,C,49
chip-0.0.6,static_items,C,2
signal-0.7.0,rust_functions,C,2
virtiofsd-1.4.0,rust_functions,C,1
rust_process_interface_library-0.1.4,foreign_functions,C,11
generator-0.7.2,foreign_functions,C,3
zmq-sys-0.12.0,foreign_functions,C,70
hexavalent-0.2.1,rust_functions,C,6
nstd_os-0.5.0,rust_functions,C,4
optee-teec-sys-0.0.1,foreign_functions,C,9
dwrote-0.11.0,rust_functions,system,38
minimp4-sys-0.1.0,foreign_functions,C,262
minimp4-sys-0.1.0,static_items,C,3
mmap-rs-0.4.0,foreign_functions,C,1
slitter-0.1.0,foreign_functions,C,23
slitter-0.1.0,rust_functions,C,5
anansi-aux-0.9.0,rust_functions,C,1
ffizz-header-0.3.2,static_items,Rust,4
eigen_crypto-0.1.1,foreign_functions,C,36
eigen_crypto-0.1.1,rust_functions,C,1
frodobuf-0.1.2,foreign_functions,C,9
r3_port_std-0.2.1,rust_functions,C,4
gary-plugin-docker-0.0.2,rust_functions,C,1
winvd-0.0.20,foreign_functions,system,3
winvd-0.0.20,rust_functions,stdcall,122
xhypervisor-0.2.0,foreign_functions,C,24
nanomsg-sys-0.7.2,foreign_functions,C,20
wasi-experimental-http-0.10.0,foreign_functions,C,5
getr-0.1.1,foreign_functions,C,1
openbsd-0.1.2,foreign_functions,C,2
minidl-0.1.5,foreign_functions,C,3
judy-0.0.3,foreign_functions,C,44
plamo-0.3.0,foreign_functions,C,57
diplomat-runtime-0.4.2,rust_functions,C,11
nwn-rs-runtime-8193.34.0-alpha.1,foreign_functions,C,1
nwn-rs-runtime-8193.34.0-alpha.1,rust_functions,C,2
nwn-rs-runtime-8193.34.0-alpha.1,static_items,C,2
bern-kernel-0.3.0,rust_functions,Rust,1
bern-kernel-0.3.0,static_items,C,3
malloced-1.1.0,foreign_functions,C,1
context_bind-0.0.2,rust_functions,C,1
c-scape-0.6.1,rust_functions,C,361
c-scape-0.6.1,static_items,C,1
libgit2-sys-0.14.0+1.5.0,foreign_functions,C,643
oal-sys-0.0.2,foreign_functions,C,93
wasmer-singlepass-backend-fl-0.17.0,rust_functions,C,2
cpuprofiler-0.0.4,foreign_functions,C,2
libusbk-0.1.2,rust_functions,C,1
critical-section-0.2.8,foreign_functions,Rust,2
solana-program-1.14.10,rust_functions,C,1
libsodium-sys-stable-1.19.26,foreign_functions,C,603
libsodium-sys-stable-1.19.26,static_items,C,2
libutp-rs-1.0.0,rust_functions,C,8
eth_pairings_cpp-0.1.1,foreign_functions,C,2
sixel-sys-0.3.1,foreign_functions,C,81
td_clua_ext-0.1.0,foreign_functions,C,1
cose-c-0.1.5,rust_functions,C,1
dvcompute_dist-1.3.7,foreign_functions,C,22
dvcompute_dist-1.3.7,rust_functions,C,23
arrows_common-0.1.0,rust_functions,C,1
goods-treasury-import-ffi-0.1.0,foreign_functions,C,2
joss-0.0.2,foreign_functions,C,1
rlua-lua53-sys-0.1.3,foreign_functions,C,236
rlua-lua53-sys-0.1.3,static_items,C,6
mediacodec-0.1.2,foreign_functions,C,71
aubio-sys-0.2.1,foreign_functions,C,295
secp256k1-sys-0.7.0,foreign_functions,C,41
secp256k1-sys-0.7.0,rust_functions,C,4
secp256k1-sys-0.7.0,static_items,C,5
craydate-0.1.7,rust_functions,C,15
craydate-0.1.7,static_items,C,2
fuzzcheck-0.12.1,foreign_functions,C,6
fuzzcheck-0.12.1,rust_functions,C,1
cardinal-reward-distributor-1.13.0,rust_functions,C,1
vl53l1x-1.2.0,foreign_functions,C,14
suricata-6.0.4-alpha.1,foreign_functions,C,17
suricata-6.0.4-alpha.1,rust_functions,C,490
cglue-0.2.12,rust_functions,C,23
paddle-sys-0.1.2,static_items,C,3
gdnative-core-0.11.0,rust_functions,C,11
librespot-tremor-0.2.0,foreign_functions,C,25
librespot-tremor-0.2.0,rust_functions,C,4
wasmbuild-0.0.3,rust_functions,C,3
curry-0.1.0,rust_functions,rust-call,3
pleaser-0.5.3,rust_functions,C,1
kqueue-sys-1.0.3,foreign_functions,C,2
tic-tac-rust-0.1.3,rust_functions,C,10
cosmic-macros-0.3.6,rust_functions,C,2
myo-0.9.0,foreign_functions,system,36
myo-0.9.0,rust_functions,system,1
pink-extension-0.2.0,foreign_functions,C,14
wasm-wrapper-gen-0.0.3,rust_functions,C,2
wasm-language-server-0.0.0,foreign_functions,C,4
nfnetlink-sys-0.1.0,foreign_functions,C,49
btrfs-1.2.2,foreign_functions,C,7
solo5-sys-0.1.0,foreign_functions,C,55
solo5-sys-0.1.0,static_items,C,1
simple-locale-0.2.0,foreign_functions,C,12
dodo-open-0.0.1,rust_functions,C,1
passwd-rs-0.2.0,foreign_functions,C,6
creachadair-imath-sys-0.2.0,foreign_functions,C,108
creachadair-imath-sys-0.2.0,static_items,C,11
trezor-crypto-lib-0.1.1,foreign_functions,C,9
trezor-crypto-lib-0.1.1,rust_functions,C,9
csfml-audio-sys-0.6.0,foreign_functions,C,119
greenthread-future-0.1.0,rust_functions,sysv64,2
glx-0.2.6,foreign_functions,system,41
ord-lmdb-zero-0.4.5,foreign_functions,C,3
rtos-trace-0.1.3,foreign_functions,Rust,17
emojicode-sys-0.1.4,foreign_functions,C,8
altv-sdk-0.2.0,foreign_functions,C,2056
tomcrypt-sys-0.1.0,foreign_functions,C,1120
tomcrypt-sys-0.1.0,static_items,C,86
rvvm-sys-0.2.4,foreign_functions,C,26
xz-embedded-sys-0.1.1,foreign_functions,C,8
esp32-wasm-hal-0.1.0,foreign_functions,C,3
cld2-sys-1.0.2,foreign_functions,C,16
rftrace-frontend-0.1.0,foreign_functions,C,5
cuda-oxide-0.4.0,foreign_functions,C,438
cuda-oxide-0.4.0,rust_functions,C,1
libc-stdhandle-0.1.0,foreign_functions,C,3
glow-0.11.2,rust_functions,system,1
dilithium-raw-0.1.0,foreign_functions,C,9
rubbl_casatables-0.6.0,foreign_functions,C,61
rubbl_casatables-0.6.0,rust_functions,C,3
xprogram-0.1.0,rust_functions,C,1
librollenspielsache-0.1.2,rust_functions,C,11
tc-executor-wasmtime-0.8.0,rust_functions,C,1
ahv-0.2.0,foreign_functions,C,28
wasix-0.11.62,foreign_functions,C,128
pqcrypto-sphincsplus-0.6.4,foreign_functions,C,360
iup-sys-0.0.3,foreign_functions,C,192
polywrap-wasm-rs-0.10.0-pre.5,foreign_functions,C,14
sidh-0.2.3,foreign_functions,C,12
mermaid-wasmbind-0.1.0,rust_functions,C,2
cd-utils-1.0.0,foreign_functions,C,5
get_env-0.1.0,rust_functions,C,1
get_env-0.1.0,static_items,C,1
jabcode-1.1.0,foreign_functions,C,9
liblmdb-sys-m-0.2.3,foreign_functions,C,50
rzbackup-3.4.0-alpha0,foreign_functions,C,8
tracing-for-pyo3-logging-0.0.1,rust_functions,C,1
skidscan-2.0.1,rust_functions,C,1
fann-0.1.7,rust_functions,C,2
eng-wasm-0.1.7,foreign_functions,C,15
arcdps-imgui-sys-0.8.0,foreign_functions,C,581
sctp-0.1.5,foreign_functions,C,12
ep-capstone-0.1.0,foreign_functions,C,14
ep-capstone-0.1.0,rust_functions,C,1
libtirpc-sys-0.2.0,foreign_functions,C,560
libtirpc-sys-0.2.0,static_items,C,10
ttspico-sys-0.1.5,foreign_functions,C,19
libpostal-sys-0.1.1,foreign_functions,C,250
libpostal-sys-0.1.1,static_items,C,8
electron-sys-0.4.0,rust_functions,C,1156
assemblylift-core-guest-0.4.0-alpha.0,foreign_functions,C,2
wokwi_chip_ll-0.1.1,foreign_functions,C,26
wokwi_chip_ll-0.1.1,rust_functions,C,1
concordium-std-5.1.0,foreign_functions,C,34
concordium-std-5.1.0,rust_functions,C,14
sharify-0.1.0,foreign_functions,C,1
libafl_frida-0.8.2,foreign_functions,C,121
libafl_frida-0.8.2,rust_functions,C,67
rene-0.0.0,rust_functions,C,1
backtrace-on-stack-overflow-0.2.0,rust_functions,C,1
libnghttp2-sys-0.1.7+1.45.0,foreign_functions,C,149
kernaux-sys-0.6.1,foreign_functions,C,12
kernaux-sys-0.6.1,static_items,C,1
kanameshiki-sys-0.1.0,foreign_functions,C,5
psrdada-sys-0.2.2,foreign_functions,C,481
psrdada-sys-0.2.2,static_items,C,15
pffft_rust-0.1.2,foreign_functions,C,9
boolector-sys-0.7.1,foreign_functions,C,177
fluidlite-sys-0.2.1,foreign_functions,C,140
rxrs-0.2.0-beta3,rust_functions,rust-call,1
rvsim-0.2.2,foreign_functions,C,37
rustc-ap-rustc_index-727.0.0,rust_functions,rust-call,4
julia-sys-0.2.0,foreign_functions,C,1702
julia-sys-0.2.0,static_items,C,128
abi_stable-0.11.1,rust_functions,C,162
epicinium_lib-1.1.0,foreign_functions,C,62
epicinium_lib-1.1.0,rust_functions,C,1
tw4f-0.1.0,foreign_functions,C,12
duk-sys-0.3.0,foreign_functions,C,341
duk-sys-0.3.0,static_items,C,2
linux-aio-tokio-0.3.0,foreign_functions,C,141
linux-aio-tokio-0.3.0,static_items,C,11
rdp-0.12.0,rust_functions,C,7
cardinal-certificate-0.2.0,rust_functions,C,1
lmdb-rkv-sys-0.11.2,foreign_functions,C,56
dec-number-sys-0.0.25,foreign_functions,C,89
capng-0.2.2,foreign_functions,C,19
haiku-sys-0.2.0,foreign_functions,C,47
hagane-simd-0.1.0,foreign_functions,platform-intrinsic,20
hagane-simd-0.1.0,foreign_functions,C,6
libXNVCtrl-sys-1.29.2,foreign_functions,C,28
emacs_module-0.18.0,foreign_functions,C,1
af-opencl-interop-3.7.1,foreign_functions,C,9
icu_capi-1.0.0,rust_functions,C,491
cxx-symbols-0.4.3,rust_functions,C,68
rustls-ffi-0.9.1,rust_functions,C,71
web-glitz-0.3.0,rust_functions,rust-call,2
renamore-0.3.0,foreign_functions,C,2
dnssd-0.1.0,foreign_functions,C,25
solana-geyser-plugin-postgres-1.10.5,rust_functions,C,1
cublas-sys-0.1.0,foreign_functions,C,230
pprof-backtrace-0.3.63,foreign_functions,C,4
pprof-backtrace-0.3.63,rust_functions,C,2
sema-0.1.4,foreign_functions,C,1
fkl-wasm-0.4.0,rust_functions,C,4
ifcfg-0.1.2,foreign_functions,C,3
node-rs-0.1.4,foreign_functions,C,42
nstd_io-0.5.0,rust_functions,C,14
rustkit-clang-sys-0.24.0,foreign_functions,C,287
reaper-low-0.1.0,foreign_functions,C,25
reaper-low-0.1.0,rust_functions,C,21
reaper-low-0.1.0,static_items,C,802
mpl-listing-rewards-0.1.1,rust_functions,C,1
sloth256-189-0.4.2,foreign_functions,C,2
libssh-0.0.1,foreign_functions,C,537
mc-sgx-urts-sys-0.4.0,foreign_functions,C,6
unw-0.1.0,foreign_functions,C,5
spl-noop-0.1.3,rust_functions,C,1
m-0.1.1,rust_functions,C,6
libcrypt-rs-0.1.2,foreign_functions,C,4
head-empty-0.1.0,static_items,C,2
midas_python-0.2.1,rust_functions,C,7
ssvm_tensorflow_interface-0.1.4,foreign_functions,C,25
rustler_sys-2.2.0,foreign_functions,C,123
cardinal-use-invalidator-2.1.0,rust_functions,C,1
rustgym-testcpp-0.1.0,foreign_functions,C,2
rustgym-testcpp-0.1.0,rust_functions,C,1
cargon-0.0.1,foreign_functions,C,1
terra-cosmwasm-3.0.0-beta.0,rust_functions,C,1
pwasm-std-0.13.1,foreign_functions,C,2
pwasm-std-0.13.1,rust_functions,C,1
rs-glfw3-0.1.6,foreign_functions,C,92
tree-sitter-cuda-0.20.2,foreign_functions,C,1
termios-0.3.3,foreign_functions,C,13
rust_sm-0.1.7,foreign_functions,C,9
ffmpeg-wasi-0.1.12,foreign_functions,C,3431
ffmpeg-wasi-0.1.12,static_items,C,30
accessibility-sys-0.1.3,foreign_functions,C,33
accessibility-sys-0.1.3,static_items,C,24
libafl-0.8.2,foreign_functions,C,1
libafl-0.8.2,rust_functions,C,34
lv2-state-2.0.0,rust_functions,C,4
getpass-0.0.2,foreign_functions,C,1
cashweb-secp256k1-0.19.1,rust_functions,C,1
osrandom-0.1.0,foreign_functions,C,2
bc4py_hash-0.1.3,foreign_functions,C,3
recurring_event-0.1.3,rust_functions,C,4
pr-0.1.0,rust_functions,C,2
endpointsecurity-0.3.0,foreign_functions,C,181
endpointsecurity-0.3.0,static_items,C,6
rustc-llvm-proxy-0.2.0,rust_functions,C,1140
nstd_str-0.5.0,rust_functions,C,50
leftwm-core-0.4.0,rust_functions,C,3
wasi-common-lucet-0.4.2,rust_functions,C,82
http_desync_guardian-0.1.3,rust_functions,C,6
tree-sitter-sql-0.0.2,foreign_functions,C,1
alien_ffi-0.1.0,foreign_functions,C,17
nitrokey-sys-3.7.0,foreign_functions,C,90
nitrokey-sys-3.7.0,static_items,C,1
wasmer-wast-asml-fork-1.0.2,rust_functions,C,1
atri_ffi-0.8.0,rust_functions,C,8
frawk-0.4.6,rust_functions,C,159
tcalc-rustyline-1.0.2,rust_functions,C,1
oxo-0.1.0,rust_functions,C,2
libeyelink-sys-0.1.4,foreign_functions,C,176
libeyelink-sys-0.1.4,static_items,C,3
clips-0.4.0,rust_functions,C,1
mouse_automation-0.1.3,foreign_functions,system,2
bcrypt-bsd-0.1.3,foreign_functions,C,2
bzip2-sys-0.1.11+1.0.8,foreign_functions,C,6
cortex-m-funnel-0.1.0-alpha.1,foreign_functions,Rust,2
fuse-backend-rs-0.10.0,foreign_functions,C,2
mpl-candy-machine-4.5.0,rust_functions,C,1
wasmcloud-nats-0.10.4,rust_functions,C,1
embed_plist-1.2.2,static_items,C,4
socket-0.0.7,foreign_functions,C,1
kreida-0.0.1,rust_functions,C,3
solders-0.10.0,rust_functions,C,3424
pgnumeric-0.2.1,foreign_functions,C,1
android_injected_glue-0.2.3,foreign_functions,C,193
tree-sitter-bash-0.19.0,foreign_functions,C,1
quickjs_runtime-0.8.6,rust_functions,C,35
zombie-0.0.4,foreign_functions,C,1
onnxruntime-0.0.14,rust_functions,C,1
fil-rustacuda-0.1.3,rust_functions,C,1
libftd2xx-ffi-0.8.6,foreign_functions,C,94
cbqn-sys-0.0.7,foreign_functions,C,55
photonio-uring-0.0.5,rust_functions,C,1
irondash_dart_ffi-0.1.0,rust_functions,C,3
rust-tdlib-0.4.1,foreign_functions,C,7
cry-sys-0.1.0,foreign_functions,C,249
mos-0.1.0,rust_functions,C,2
i-slint-core-0.3.3,rust_functions,C,172
haru-0.29.5,foreign_functions,C,8
haru-0.29.5,rust_functions,C,113
solana-accountsdb-plugin-postgres-1.9.7,rust_functions,C,1
rsync-0.1.2,foreign_functions,C,8
rpi-pico-sdk-sys-0.0.2,foreign_functions,C,56
rpi-pico-sdk-sys-0.0.2,static_items,C,2
mech-math-0.0.5,rust_functions,C,4
nifpga-0.1.2,rust_functions,C,1
worker-0.0.12,rust_functions,C,3
firework-0.1.0,rust_functions,system,1
ncurses-rs-0.0.3,foreign_functions,C,12
cntrlr-0.1.0,foreign_functions,C,3
cntrlr-0.1.0,rust_functions,C,2
cntrlr-0.1.0,static_items,C,6
ipmiraw-0.5.0,foreign_functions,C,1
holium-rs-sdk-1.0.0,rust_functions,C,1
core-media-sys-0.1.2,foreign_functions,C,66
core-media-sys-0.1.2,static_items,C,29
treelite-0.1.3,foreign_functions,C,108
treelite-0.1.3,static_items,C,3
enarx-exec-wasmtime-0.6.3,rust_functions,C,1
tweecrypto-0.0.2,rust_functions,C,2
metap-0.100.0,rust_functions,C,1
rmath-0.1.5,foreign_functions,C,1
aleo-wasm-0.3.2,rust_functions,C,21
rust-rsm-0.3.2,foreign_functions,C,6
rust-rsm-0.3.2,rust_functions,C,1
openblas_ffi-0.1.1,foreign_functions,C,12
community-managed-token-0.1.5,rust_functions,C,1
detour-0.8.1,rust_functions,C,1
nuki-0.3.2,rust_functions,C,5
atri_plugin-0.8.0,rust_functions,C,5
extism-runtime-0.1.0,rust_functions,C,14
libacpica-0.0.8,foreign_functions,C,180
libacpica-0.0.8,static_items,C,28
safe-mac-cli-0.1.5,rust_functions,C,1
num-shaman-0.1.0,foreign_functions,C,2
win7-notifications-0.3.1,rust_functions,system,1
libsix-0.0.2,foreign_functions,C,1
mongocrypt-sys-0.1.0+1.6.1,foreign_functions,C,67
loop-forever-1.0.2,rust_functions,C,4
pqcrypto-dilithium-0.4.6,foreign_functions,C,60
lenna_core-0.2.0,rust_functions,C,3
qoqo-1.2.0-alpha.2,rust_functions,C,1416
rust-hdfs-0.1.0,foreign_functions,C,228
rust-hdfs-0.1.0,static_items,C,12
cavint-1.0.4,rust_functions,C,17
tweetnacl-sys-0.1.5,foreign_functions,C,31
filemagic-0.12.3,foreign_functions,C,13
nanorand-0.7.0,foreign_functions,C,1
haiku-0.2.0,foreign_functions,C,4
miniz_oxide_c_api-0.3.0,rust_functions,C,38
indy-credx-0.3.1,rust_functions,C,44
tree-sitter-hare-0.20.7,foreign_functions,C,1
pktwasm-0.1.3,rust_functions,C,1
nbdkit-0.2.0,foreign_functions,C,6
unid-1.0.0,rust_functions,C,33
ensync-1.0.1,rust_functions,C,1
libhdf5-lib-0.2.0,foreign_functions,C,2
brotlic-sys-0.2.0,foreign_functions,C,31
rtm-1.0.0,foreign_functions,C,3
gpl-associated-token-account-1.0.4,rust_functions,C,1
nnv-rs-0.6.1,rust_functions,C,4
mimallocate-sys-0.1.1,foreign_functions,C,6
actix-web-flash-messages-0.4.2,rust_functions,C,1
sapiens-sys-0.2.0,foreign_functions,C,501
sapiens-sys-0.2.0,static_items,C,2
doors-0.1.1,foreign_functions,C,4
doors-0.1.1,rust_functions,C,1
fazi-0.1.3,foreign_functions,C,1
fazi-0.1.3,rust_functions,C,33
fazi-0.1.3,static_items,C,7
wasmer-engine-universal-2.3.0,foreign_functions,C,2
quake_wasm-0.4.0,rust_functions,C,4
rust_sodium-sys-0.10.4,foreign_functions,C,581
rust_sodium-sys-0.10.4,rust_functions,C,3
rust_sodium-sys-0.10.4,static_items,C,2
magenta-sys-0.2.0,foreign_functions,C,139
eei-0.0.3,foreign_functions,C,32
wasm-rust-utils-0.2.1,foreign_functions,C,1
