crate_name,version,error_id,test_name,error_type,full_error_text,error_root,error_text,passed_in_stack_borrows
aigc_secp256k1zkp,0.7.12,6,pedersen::tests::test_verify_commit_sum_one_keys,Undefined Behavior,"Undefined Behavior: using uninitialized data, but this operation requires initialized memory","/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/field_10x26_impl.h:501:20,/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/field_10x26_impl.h:1073:5,/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/group_impl.h:438:5,/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/ecmult_gen_impl.h:62:9,/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/secp256k1.c:139:9,/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/secp256k1.c:151:10","using uninitialized data, but this operation requires initialized memory",FALSE
aigc_secp256k1zkp,0.7.12,6,pedersen::tests::test_verify_commit_sum_random_keys,Undefined Behavior,"Undefined Behavior: using uninitialized data, but this operation requires initialized memory","/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/field_10x26_impl.h:501:20,/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/field_10x26_impl.h:1073:5,/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/group_impl.h:438:5,/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/ecmult_gen_impl.h:62:9,/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/secp256k1.c:139:9,/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/secp256k1.c:151:10","using uninitialized data, but this operation requires initialized memory",FALSE
aigc_secp256k1zkp,0.7.12,6,pedersen::tests::test_verify_commit_sum_random_keys_switch,Undefined Behavior,"Undefined Behavior: using uninitialized data, but this operation requires initialized memory","/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/field_10x26_impl.h:501:20,/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/field_10x26_impl.h:1073:5,/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/group_impl.h:438:5,/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/ecmult_gen_impl.h:62:9,/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/secp256k1.c:139:9,/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/secp256k1.c:151:10","using uninitialized data, but this operation requires initialized memory",FALSE
aigc_secp256k1zkp,0.7.12,6,pedersen::tests::test_verify_commit_sum_zero_keys,Undefined Behavior,"Undefined Behavior: using uninitialized data, but this operation requires initialized memory","/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/field_10x26_impl.h:501:20,/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/field_10x26_impl.h:1073:5,/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/group_impl.h:438:5,/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/ecmult_gen_impl.h:62:9,/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/secp256k1.c:139:9,/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/secp256k1.c:151:10","using uninitialized data, but this operation requires initialized memory",FALSE
aigc_secp256k1zkp,0.7.12,6,tests::bad_recovery,Undefined Behavior,"Undefined Behavior: using uninitialized data, but this operation requires initialized memory","/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/field_10x26_impl.h:501:20,/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/field_10x26_impl.h:1073:5,/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/group_impl.h:438:5,/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/ecmult_gen_impl.h:62:9,/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/secp256k1.c:139:9,/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/secp256k1.c:151:10","using uninitialized data, but this operation requires initialized memory",FALSE
aigc_secp256k1zkp,0.7.12,6,tests::capabilities,Undefined Behavior,"Undefined Behavior: using uninitialized data, but this operation requires initialized memory","/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/field_10x26_impl.h:501:20,/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/field_10x26_impl.h:1073:5,/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/group_impl.h:438:5,/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/ecmult_gen_impl.h:62:9,/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/secp256k1.c:139:9,/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/secp256k1.c:151:10","using uninitialized data, but this operation requires initialized memory",FALSE
aigc_secp256k1zkp,0.7.12,6,tests::invalid_pubkey,Undefined Behavior,"Undefined Behavior: using uninitialized data, but this operation requires initialized memory","/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/field_10x26_impl.h:501:20,/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/field_10x26_impl.h:1073:5,/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/group_impl.h:438:5,/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/ecmult_gen_impl.h:62:9,/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/secp256k1.c:139:9,/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/secp256k1.c:151:10","using uninitialized data, but this operation requires initialized memory",FALSE
aigc_secp256k1zkp,0.7.12,6,tests::sign,Undefined Behavior,"Undefined Behavior: using uninitialized data, but this operation requires initialized memory","/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/field_10x26_impl.h:501:20,/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/field_10x26_impl.h:1073:5,/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/group_impl.h:438:5,/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/ecmult_gen_impl.h:62:9,/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/secp256k1.c:139:9,/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/secp256k1.c:151:10","using uninitialized data, but this operation requires initialized memory",FALSE
aigc_secp256k1zkp,0.7.12,6,tests::sign_and_verify,Undefined Behavior,"Undefined Behavior: using uninitialized data, but this operation requires initialized memory","/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/field_10x26_impl.h:501:20,/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/field_10x26_impl.h:1073:5,/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/group_impl.h:438:5,/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/ecmult_gen_impl.h:62:9,/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/secp256k1.c:139:9,/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/secp256k1.c:151:10","using uninitialized data, but this operation requires initialized memory",FALSE
aigc_secp256k1zkp,0.7.12,6,tests::sign_and_verify_extreme,Undefined Behavior,"Undefined Behavior: using uninitialized data, but this operation requires initialized memory","/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/field_10x26_impl.h:501:20,/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/field_10x26_impl.h:1073:5,/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/group_impl.h:438:5,/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/ecmult_gen_impl.h:62:9,/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/secp256k1.c:139:9,/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/secp256k1.c:151:10","using uninitialized data, but this operation requires initialized memory",FALSE
aigc_secp256k1zkp,0.7.12,6,tests::sign_and_verify_fail,Undefined Behavior,"Undefined Behavior: using uninitialized data, but this operation requires initialized memory","/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/field_10x26_impl.h:501:20,/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/field_10x26_impl.h:1073:5,/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/group_impl.h:438:5,/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/ecmult_gen_impl.h:62:9,/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/secp256k1.c:139:9,/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/secp256k1.c:151:10","using uninitialized data, but this operation requires initialized memory",FALSE
aigc_secp256k1zkp,0.7.12,6,tests::sign_with_recovery,Undefined Behavior,"Undefined Behavior: using uninitialized data, but this operation requires initialized memory","/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/field_10x26_impl.h:501:20,/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/field_10x26_impl.h:1073:5,/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/group_impl.h:438:5,/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/ecmult_gen_impl.h:62:9,/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/secp256k1.c:139:9,/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/secp256k1.c:151:10","using uninitialized data, but this operation requires initialized memory",FALSE
aigc_secp256k1zkp,0.7.12,3,tests::signature_lax_der,Undefined Behavior,"Undefined Behavior: constructing invalid value at .value.0[0]: encountered uninitialized memory, but expected an integer",NA,constructing invalid value at .value.0[0],FALSE
aigc_secp256k1zkp,0.7.12,6,tests::signature_serialize_roundtrip,Undefined Behavior,"Undefined Behavior: using uninitialized data, but this operation requires initialized memory","/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/field_10x26_impl.h:501:20,/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/field_10x26_impl.h:1073:5,/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/group_impl.h:438:5,/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/ecmult_gen_impl.h:62:9,/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/secp256k1.c:139:9,/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/secp256k1.c:151:10","using uninitialized data, but this operation requires initialized memory",FALSE
aigc_secp256k1zkp,0.7.12,6,tests::test_bad_slice,Undefined Behavior,"Undefined Behavior: using uninitialized data, but this operation requires initialized memory","/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/field_10x26_impl.h:501:20,/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/field_10x26_impl.h:1073:5,/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/group_impl.h:438:5,/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/ecmult_gen_impl.h:62:9,/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/secp256k1.c:139:9,/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/secp256k1.c:151:10","using uninitialized data, but this operation requires initialized memory",FALSE
aigc_secp256k1zkp,0.7.12,6,tests::test_debug_output,Undefined Behavior,"Undefined Behavior: using uninitialized data, but this operation requires initialized memory","/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/field_10x26_impl.h:501:20,/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/field_10x26_impl.h:1073:5,/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/group_impl.h:438:5,/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/ecmult_gen_impl.h:62:9,/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/secp256k1.c:139:9,/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/secp256k1.c:151:10","using uninitialized data, but this operation requires initialized memory",FALSE
aigc_secp256k1zkp,0.7.12,6,tests::test_low_s,Undefined Behavior,"Undefined Behavior: using uninitialized data, but this operation requires initialized memory","/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/field_10x26_impl.h:501:20,/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/field_10x26_impl.h:1073:5,/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/group_impl.h:438:5,/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/ecmult_gen_impl.h:62:9,/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/secp256k1.c:139:9,/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/secp256k1.c:151:10","using uninitialized data, but this operation requires initialized memory",FALSE
aigc_secp256k1zkp,0.7.12,6,tests::test_recov_sig_serialize_compact,Undefined Behavior,"Undefined Behavior: using uninitialized data, but this operation requires initialized memory","/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/field_10x26_impl.h:501:20,/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/field_10x26_impl.h:1073:5,/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/group_impl.h:438:5,/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/ecmult_gen_impl.h:62:9,/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/secp256k1.c:139:9,/usr/src/ffickle/extracted/depend/secp256k1-zkp/src/secp256k1.c:151:10","using uninitialized data, but this operation requires initialized memory",FALSE
apriltag-image,0.1.0,7,image_buf::tests::convert_image_buffer_vs_image,Stack Overflow,4:fatal runtime error: stack overflow,NA,NA,TRUE
archive-lp,0.2.3,8,xz_tar_extract_a_file,Test Failed,"test failed, to rerun pass `--test xztar`",NA,NA,FALSE
archive-lp,0.2.3,8,xz_tar_extract_a_file_1,Test Failed,"test failed, to rerun pass `--test xztar`",NA,NA,FALSE
argonautica,0.2.0,9,backend::rust::encode::tests::test_encode_against_c,Undefined Behavior,"Undefined Behavior: using uninitialized data, but this operation requires initialized memory","/usr/src/ffickle/extracted/phc-winner-argon2/src/core.c:256:17,/usr/src/ffickle/extracted/phc-winner-argon2/src/core.c:370:4,/usr/src/ffickle/extracted/phc-winner-argon2/src/argon2.c:89:14","using uninitialized data, but this operation requires initialized memory",FALSE
argonautica,0.2.0,9,hasher::tests::test_hasher_fast_but_insecure,Undefined Behavior,"Undefined Behavior: using uninitialized data, but this operation requires initialized memory","/usr/src/ffickle/extracted/phc-winner-argon2/src/core.c:256:17,/usr/src/ffickle/extracted/phc-winner-argon2/src/core.c:370:4,/usr/src/ffickle/extracted/phc-winner-argon2/src/argon2.c:89:14","using uninitialized data, but this operation requires initialized memory",FALSE
bchlib,0.2.1,23,tests::test_decode,memory leaked,"memory leaked: alloc (C heap, size: 16, align: 16), allocated here:",NA,"alloc25030 (C heap, size",FALSE
bchlib,0.2.1,25,tests::test_decode_err,memory leaked,"memory leaked: alloc (C heap, size: 5, align: 4), allocated here:",NA,"alloc55674 (C heap, size",FALSE
bchlib,0.2.1,24,tests::test_sync_codeword,memory leaked,"memory leaked: alloc (C heap, size: 24, align: 16), allocated here:",NA,"alloc24920 (C heap, size",FALSE
bchlib-sys,0.2.1,26,tests::it_works,memory leaked,"memory leaked: alloc (C heap, size: 24, align: 16), allocated here:",NA,"alloc25140 (C heap, size",FALSE
blake2_c,0.3.3,29,test::test_all_parameters_blake2b,Undefined Behavior,"Undefined Behavior: constructing invalid value at .value[0]: encountered uninitialized memory, but expected an integer",NA,constructing invalid value at .value[0],FALSE
blake2_c,0.3.3,29,test::test_all_parameters_blake2s,Undefined Behavior,"Undefined Behavior: constructing invalid value at .value[0]: encountered uninitialized memory, but expected an integer",NA,constructing invalid value at .value[0],FALSE
blake2_c,0.3.3,29,test::test_empty_blake2b,Undefined Behavior,"Undefined Behavior: constructing invalid value at .value[0]: encountered uninitialized memory, but expected an integer",NA,constructing invalid value at .value[0],FALSE
blake2_c,0.3.3,29,test::test_empty_blake2s,Undefined Behavior,"Undefined Behavior: constructing invalid value at .value[0]: encountered uninitialized memory, but expected an integer",NA,constructing invalid value at .value[0],FALSE
blake2_c,0.3.3,29,test::test_finalize_twice_panics_blake2b,Undefined Behavior,"Undefined Behavior: constructing invalid value at .value[0]: encountered uninitialized memory, but expected an integer",NA,constructing invalid value at .value[0],FALSE
blake2_c,0.3.3,29,test::test_finalize_twice_panics_blake2s,Undefined Behavior,"Undefined Behavior: constructing invalid value at .value[0]: encountered uninitialized memory, but expected an integer",NA,constructing invalid value at .value[0],FALSE
blake2_c,0.3.3,29,test::test_foo_blake2b,Undefined Behavior,"Undefined Behavior: constructing invalid value at .value[0]: encountered uninitialized memory, but expected an integer",NA,constructing invalid value at .value[0],FALSE
blake2_c,0.3.3,29,test::test_foo_blake2s,Undefined Behavior,"Undefined Behavior: constructing invalid value at .value[0]: encountered uninitialized memory, but expected an integer",NA,constructing invalid value at .value[0],FALSE
blake2_c,0.3.3,29,test::test_large_input_blake2b,Undefined Behavior,"Undefined Behavior: constructing invalid value at .value[0]: encountered uninitialized memory, but expected an integer",NA,constructing invalid value at .value[0],FALSE
blake2_c,0.3.3,29,test::test_large_input_blake2s,Undefined Behavior,"Undefined Behavior: constructing invalid value at .value[0]: encountered uninitialized memory, but expected an integer",NA,constructing invalid value at .value[0],FALSE
blake2_c,0.3.3,29,test::test_one_off_functions,Undefined Behavior,"Undefined Behavior: constructing invalid value at .value[0]: encountered uninitialized memory, but expected an integer",NA,constructing invalid value at .value[0],FALSE
blitsort-sys,0.1.0,30,sort::test_sorted,Undefined Behavior,Undefined Behavior: write access through <> is forbidden,"/usr/src/ffickle/extracted/blitsort/blitsort.c:81:92,/usr/src/ffickle/extracted/blitsort/blitsort.c:131:2,/usr/src/ffickle/extracted/blitsort/blitsort.c:165:2,/usr/src/ffickle/extracted/blitsort/blitsort.c:953:3,/usr/src/ffickle/extracted/blitsort/blitsort.h:204:11",write access through <90364> is forbidden,FALSE
blosc-src,0.2.1,31,roundtrip,Undefined Behavior,"Undefined Behavior: using uninitialized data, but this operation requires initialized memory","/usr/src/ffickle/extracted/c-blosc/blosc/blosc.c:2258:9,/usr/src/ffickle/extracted/c-blosc/blosc/blosc.c:2243:3","using uninitialized data, but this operation requires initialized memory",FALSE
blosc2-src,0.1.1,32,floats_roundtrip,LLI interoperation error,LLI interoperation error: Unsupported LLVM Type: <16 x i8>,"/usr/src/ffickle/extracted/c-blosc2/blosc/blosclz.c:176:9,/usr/src/ffickle/extracted/c-blosc2/blosc/blosclz.c:238:10,/usr/src/ffickle/extracted/c-blosc2/blosc/blosclz.c:378:10,/usr/src/ffickle/extracted/c-blosc2/blosc/blosclz.c:462:19,/usr/src/ffickle/extracted/c-blosc2/blosc/blosc2.c:1203:16,/usr/src/ffickle/extracted/c-blosc2/blosc/blosc2.c:1952:18,/usr/src/ffickle/extracted/c-blosc2/blosc/blosc2.c:2133:15,/usr/src/ffickle/extracted/c-blosc2/blosc/blosc2.c:2436:15,/usr/src/ffickle/extracted/c-blosc2/blosc/blosc2.c:2553:12",Unsupported LLVM Type,FALSE
boreal,0.3.0,33,elf::test_coverage_elf32_mips,Undefined Behavior,"Undefined Behavior: accessing memory with alignment 1, but alignment 16 is required",NA,"accessing memory with alignment 1, but alignment 16 is required",FALSE
boreal,0.3.0,33,elf::test_coverage_elf32_sharedobj,Undefined Behavior,"Undefined Behavior: accessing memory with alignment 1, but alignment 16 is required",NA,"accessing memory with alignment 1, but alignment 16 is required",FALSE
