crate_name,test_name,error_type_stack,error_type_tree,error_text_stack,error_text_tree,error_root_stack,error_root_tree,error_id,mode
monero-lmdb-rkv,test_utils::issue_21_regression,Undefined Behavior,Undefined Behavior,incorrect number of arguments for `open` with `O_CREAT`,incorrect number of arguments for `open` with `O_CREAT`,"/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-rkv-sys-0.11.2/lmdb/libraries/liblmdb/mdb.c:4280:7,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-rkv-sys-0.11.2/lmdb/libraries/liblmdb/mdb.c:4739:7,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-rkv-sys-0.11.2/lmdb/libraries/liblmdb/mdb.c:4987:8","/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-rkv-sys-0.11.2/lmdb/libraries/liblmdb/mdb.c:4280:7,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-rkv-sys-0.11.2/lmdb/libraries/liblmdb/mdb.c:4739:7,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-rkv-sys-0.11.2/lmdb/libraries/liblmdb/mdb.c:4987:8",160,uninit
monero-lmdb-rkv,transaction::test::test_clear_db,Undefined Behavior,Undefined Behavior,incorrect number of arguments for `open` with `O_CREAT`,incorrect number of arguments for `open` with `O_CREAT`,"/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-rkv-sys-0.11.2/lmdb/libraries/liblmdb/mdb.c:4280:7,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-rkv-sys-0.11.2/lmdb/libraries/liblmdb/mdb.c:4739:7,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-rkv-sys-0.11.2/lmdb/libraries/liblmdb/mdb.c:4987:8","/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-rkv-sys-0.11.2/lmdb/libraries/liblmdb/mdb.c:4280:7,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-rkv-sys-0.11.2/lmdb/libraries/liblmdb/mdb.c:4739:7,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-rkv-sys-0.11.2/lmdb/libraries/liblmdb/mdb.c:4987:8",160,uninit
monero-lmdb-rkv,transaction::test::test_concurrent_readers_single_writer,Undefined Behavior,Undefined Behavior,incorrect number of arguments for `open` with `O_CREAT`,incorrect number of arguments for `open` with `O_CREAT`,"/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-rkv-sys-0.11.2/lmdb/libraries/liblmdb/mdb.c:4280:7,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-rkv-sys-0.11.2/lmdb/libraries/liblmdb/mdb.c:4739:7,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-rkv-sys-0.11.2/lmdb/libraries/liblmdb/mdb.c:4987:8","/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-rkv-sys-0.11.2/lmdb/libraries/liblmdb/mdb.c:4280:7,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-rkv-sys-0.11.2/lmdb/libraries/liblmdb/mdb.c:4739:7,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-rkv-sys-0.11.2/lmdb/libraries/liblmdb/mdb.c:4987:8",160,uninit
monero-lmdb-rkv,transaction::test::test_concurrent_writers,Undefined Behavior,Undefined Behavior,incorrect number of arguments for `open` with `O_CREAT`,incorrect number of arguments for `open` with `O_CREAT`,"/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-rkv-sys-0.11.2/lmdb/libraries/liblmdb/mdb.c:4280:7,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-rkv-sys-0.11.2/lmdb/libraries/liblmdb/mdb.c:4739:7,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-rkv-sys-0.11.2/lmdb/libraries/liblmdb/mdb.c:4987:8","/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-rkv-sys-0.11.2/lmdb/libraries/liblmdb/mdb.c:4280:7,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-rkv-sys-0.11.2/lmdb/libraries/liblmdb/mdb.c:4739:7,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-rkv-sys-0.11.2/lmdb/libraries/liblmdb/mdb.c:4987:8",160,uninit
monero-lmdb-rkv,transaction::test::test_drop_db,Undefined Behavior,Undefined Behavior,incorrect number of arguments for `open` with `O_CREAT`,incorrect number of arguments for `open` with `O_CREAT`,"/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-rkv-sys-0.11.2/lmdb/libraries/liblmdb/mdb.c:4280:7,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-rkv-sys-0.11.2/lmdb/libraries/liblmdb/mdb.c:4739:7,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-rkv-sys-0.11.2/lmdb/libraries/liblmdb/mdb.c:4987:8","/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-rkv-sys-0.11.2/lmdb/libraries/liblmdb/mdb.c:4280:7,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-rkv-sys-0.11.2/lmdb/libraries/liblmdb/mdb.c:4739:7,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-rkv-sys-0.11.2/lmdb/libraries/liblmdb/mdb.c:4987:8",160,uninit
monero-lmdb-rkv,transaction::test::test_inactive_txn,Undefined Behavior,Undefined Behavior,incorrect number of arguments for `open` with `O_CREAT`,incorrect number of arguments for `open` with `O_CREAT`,"/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-rkv-sys-0.11.2/lmdb/libraries/liblmdb/mdb.c:4280:7,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-rkv-sys-0.11.2/lmdb/libraries/liblmdb/mdb.c:4739:7,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-rkv-sys-0.11.2/lmdb/libraries/liblmdb/mdb.c:4987:8","/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-rkv-sys-0.11.2/lmdb/libraries/liblmdb/mdb.c:4280:7,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-rkv-sys-0.11.2/lmdb/libraries/liblmdb/mdb.c:4739:7,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-rkv-sys-0.11.2/lmdb/libraries/liblmdb/mdb.c:4987:8",160,uninit
monero-lmdb-rkv,transaction::test::test_nested_txn,Undefined Behavior,Undefined Behavior,incorrect number of arguments for `open` with `O_CREAT`,incorrect number of arguments for `open` with `O_CREAT`,"/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-rkv-sys-0.11.2/lmdb/libraries/liblmdb/mdb.c:4280:7,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-rkv-sys-0.11.2/lmdb/libraries/liblmdb/mdb.c:4739:7,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-rkv-sys-0.11.2/lmdb/libraries/liblmdb/mdb.c:4987:8","/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-rkv-sys-0.11.2/lmdb/libraries/liblmdb/mdb.c:4280:7,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-rkv-sys-0.11.2/lmdb/libraries/liblmdb/mdb.c:4739:7,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-rkv-sys-0.11.2/lmdb/libraries/liblmdb/mdb.c:4987:8",160,uninit
monero-lmdb-rkv,transaction::test::test_put_get_del,Undefined Behavior,Undefined Behavior,incorrect number of arguments for `open` with `O_CREAT`,incorrect number of arguments for `open` with `O_CREAT`,"/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-rkv-sys-0.11.2/lmdb/libraries/liblmdb/mdb.c:4280:7,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-rkv-sys-0.11.2/lmdb/libraries/liblmdb/mdb.c:4739:7,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-rkv-sys-0.11.2/lmdb/libraries/liblmdb/mdb.c:4987:8","/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-rkv-sys-0.11.2/lmdb/libraries/liblmdb/mdb.c:4280:7,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-rkv-sys-0.11.2/lmdb/libraries/liblmdb/mdb.c:4739:7,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-rkv-sys-0.11.2/lmdb/libraries/liblmdb/mdb.c:4987:8",160,uninit
monero-lmdb-rkv,transaction::test::test_put_get_del_multi,Undefined Behavior,Undefined Behavior,incorrect number of arguments for `open` with `O_CREAT`,incorrect number of arguments for `open` with `O_CREAT`,"/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-rkv-sys-0.11.2/lmdb/libraries/liblmdb/mdb.c:4280:7,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-rkv-sys-0.11.2/lmdb/libraries/liblmdb/mdb.c:4739:7,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-rkv-sys-0.11.2/lmdb/libraries/liblmdb/mdb.c:4987:8","/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-rkv-sys-0.11.2/lmdb/libraries/liblmdb/mdb.c:4280:7,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-rkv-sys-0.11.2/lmdb/libraries/liblmdb/mdb.c:4739:7,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-rkv-sys-0.11.2/lmdb/libraries/liblmdb/mdb.c:4987:8",160,uninit
monero-lmdb-rkv,transaction::test::test_reserve,Undefined Behavior,Undefined Behavior,incorrect number of arguments for `open` with `O_CREAT`,incorrect number of arguments for `open` with `O_CREAT`,"/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-rkv-sys-0.11.2/lmdb/libraries/liblmdb/mdb.c:4280:7,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-rkv-sys-0.11.2/lmdb/libraries/liblmdb/mdb.c:4739:7,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-rkv-sys-0.11.2/lmdb/libraries/liblmdb/mdb.c:4987:8","/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-rkv-sys-0.11.2/lmdb/libraries/liblmdb/mdb.c:4280:7,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-rkv-sys-0.11.2/lmdb/libraries/liblmdb/mdb.c:4739:7,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-rkv-sys-0.11.2/lmdb/libraries/liblmdb/mdb.c:4987:8",160,uninit
monero-lmdb-rkv,transaction::test::test_stat,Undefined Behavior,Undefined Behavior,incorrect number of arguments for `open` with `O_CREAT`,incorrect number of arguments for `open` with `O_CREAT`,"/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-rkv-sys-0.11.2/lmdb/libraries/liblmdb/mdb.c:4280:7,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-rkv-sys-0.11.2/lmdb/libraries/liblmdb/mdb.c:4739:7,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-rkv-sys-0.11.2/lmdb/libraries/liblmdb/mdb.c:4987:8","/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-rkv-sys-0.11.2/lmdb/libraries/liblmdb/mdb.c:4280:7,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-rkv-sys-0.11.2/lmdb/libraries/liblmdb/mdb.c:4739:7,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-rkv-sys-0.11.2/lmdb/libraries/liblmdb/mdb.c:4987:8",160,uninit
monero-lmdb-rkv,transaction::test::test_stat_dupsort,Undefined Behavior,Undefined Behavior,incorrect number of arguments for `open` with `O_CREAT`,incorrect number of arguments for `open` with `O_CREAT`,"/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-rkv-sys-0.11.2/lmdb/libraries/liblmdb/mdb.c:4280:7,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-rkv-sys-0.11.2/lmdb/libraries/liblmdb/mdb.c:4739:7,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-rkv-sys-0.11.2/lmdb/libraries/liblmdb/mdb.c:4987:8","/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-rkv-sys-0.11.2/lmdb/libraries/liblmdb/mdb.c:4280:7,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-rkv-sys-0.11.2/lmdb/libraries/liblmdb/mdb.c:4739:7,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-rkv-sys-0.11.2/lmdb/libraries/liblmdb/mdb.c:4987:8",160,uninit
mozjpeg,compress::convert_colorspace,Undefined Behavior,Undefined Behavior,not granting access to tag <> because that would remove [Unique for <103222>] which is weakly protected because it is an argument of call 46209,write access through <> is forbidden,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/mozjpeg-sys-2.0.5/vendor/jcapistd.c:54:17,"/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/mozjpeg-sys-2.0.5/vendor/jerror.c:213:28,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/mozjpeg-sys-2.0.5/vendor/jcapistd.c:54:3",161,uninit
mozjpeg,compress::write_mem,Undefined Behavior,Undefined Behavior,not granting access to tag <> because that would remove [Unique for <105662>] which is weakly protected because it is an argument of call 46725,write access through <> is forbidden,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/mozjpeg-sys-2.0.5/vendor/jcapistd.c:54:17,"/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/mozjpeg-sys-2.0.5/vendor/jerror.c:213:28,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/mozjpeg-sys-2.0.5/vendor/jcapistd.c:54:3",162,uninit
ms5837,tests::crc4,Undefined Behavior,Undefined Behavior,"attempting a write access using <> at alloc[0x0], but that tag only grants SharedReadOnly permission for this location",write access through <> is forbidden,/usr/src/ffickle/extracted/src/crc4.c:10:13,/usr/src/ffickle/extracted/src/crc4.c:10:13,163,uninit
mseed,util::tests::test_seedchan2xchan,Undefined Behavior,Undefined Behavior,memory access failed,memory access failed,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/libmseed-sys-0.2.1+3.0.17/vendor/genutils.c:448:14,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/libmseed-sys-0.2.1+3.0.17/vendor/genutils.c:448:14,164,uninit
mseed,util::tests::test_xchan2seedchan,Undefined Behavior,Undefined Behavior,memory access failed,memory access failed,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/libmseed-sys-0.2.1+3.0.17/vendor/genutils.c:497:19,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/libmseed-sys-0.2.1+3.0.17/vendor/genutils.c:497:19,165,uninit
mtpng,encoder::tests::create_and_state,Undefined Behavior,NA,"trying to retag from <> for SharedReadOnly permission at alloc[0x0], but that tag does not exist in the borrow stack for this location",NA,NA,NA,166,uninit
mtpng,encoder::tests::test_rows,Undefined Behavior,NA,"trying to retag from <> for SharedReadOnly permission at alloc[0x0], but that tag does not exist in the borrow stack for this location",NA,NA,NA,166,uninit
mugle_secp256k1zkp,ecdh::tests::ecdh,Undefined Behavior,Undefined Behavior,constructing invalid value at .value.0[0],constructing invalid value at .value.0[0],NA,NA,167,uninit
mugle_secp256k1zkp,key::test::test_bad_deserialize,Undefined Behavior,Undefined Behavior,constructing invalid value at .value[0],constructing invalid value at .value[0],NA,NA,168,uninit
mugle_secp256k1zkp,key::test::test_bad_serde_deserialize,Undefined Behavior,Undefined Behavior,constructing invalid value at .value[0],constructing invalid value at .value[0],NA,NA,168,uninit
mugle_secp256k1zkp,tests::signature_lax_der,Undefined Behavior,Undefined Behavior,constructing invalid value at .value.0[0],constructing invalid value at .value.0[0],NA,NA,167,uninit
n5,compression::bzip::tests::test_read_doc_spec_block,Undefined Behavior,Undefined Behavior,"attempting a read access using <> at alloc[0x8], but that tag does not exist in the borrow stack for this location",read access through <> is forbidden,"/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/bzip2-sys-0.1.11+1.0.8/bzip2-1.0.8/decompress.c:197:178,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/bzip2-sys-0.1.11+1.0.8/bzip2-1.0.8/bzlib.c:842:20","/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/bzip2-sys-0.1.11+1.0.8/bzip2-1.0.8/decompress.c:197:178,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/bzip2-sys-0.1.11+1.0.8/bzip2-1.0.8/bzlib.c:842:20",170,uninit
n5,compression::bzip::tests::test_rw,Undefined Behavior,Undefined Behavior,"attempting a read access using <> at alloc[0x8], but that tag does not exist in the borrow stack for this location",read access through <> is forbidden,"/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/bzip2-sys-0.1.11+1.0.8/bzip2-1.0.8/bzlib.c:300:23,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/bzip2-sys-0.1.11+1.0.8/bzip2-1.0.8/bzlib.c:383:25,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/bzip2-sys-0.1.11+1.0.8/bzip2-1.0.8/bzlib.c:424:24","/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/bzip2-sys-0.1.11+1.0.8/bzip2-1.0.8/bzlib.c:300:23,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/bzip2-sys-0.1.11+1.0.8/bzip2-1.0.8/bzlib.c:383:25,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/bzip2-sys-0.1.11+1.0.8/bzip2-1.0.8/bzlib.c:424:24",169,uninit
n5,compression::lz::tests::test_read_doc_spec_block,Undefined Behavior,Undefined Behavior,memory access failed,memory access failed,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lz4-sys-1.9.4/liblz4/lib/lz4frame.c:1581:24,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lz4-sys-1.9.4/liblz4/lib/lz4frame.c:1581:24,171,uninit
n5,compression::lz::tests::test_rw,Undefined Behavior,Undefined Behavior,memory access failed,memory access failed,"/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lz4-sys-1.9.4/liblz4/lib/lz4frame.c:688:22,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lz4-sys-1.9.4/liblz4/lib/lz4frame.c:799:12","/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lz4-sys-1.9.4/liblz4/lib/lz4frame.c:688:22,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lz4-sys-1.9.4/liblz4/lib/lz4frame.c:799:12",172,uninit
n5,compression::lz::tests::test_write_doc_spec_block,Undefined Behavior,Undefined Behavior,memory access failed,memory access failed,"/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lz4-sys-1.9.4/liblz4/lib/lz4frame.c:688:22,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lz4-sys-1.9.4/liblz4/lib/lz4frame.c:799:12","/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lz4-sys-1.9.4/liblz4/lib/lz4frame.c:688:22,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lz4-sys-1.9.4/liblz4/lib/lz4frame.c:799:12",172,uninit
near-crypto-v01,signature::tests::test_borsh_serialization,Undefined Behavior,Undefined Behavior,"attempting a write access using <> at alloc[0x0], but that tag only grants SharedReadOnly permission for this location",write access through <> is forbidden,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/parity-secp256k1-0.7.0/depend/secp256k1/src/secp256k1.c:277:5,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/parity-secp256k1-0.7.0/depend/secp256k1/src/secp256k1.c:277:5,173,uninit
near-crypto-v01,signature::tests::test_json_serialize_secp256k1,Undefined Behavior,Undefined Behavior,"attempting a write access using <> at alloc[0x0], but that tag only grants SharedReadOnly permission for this location",write access through <> is forbidden,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/parity-secp256k1-0.7.0/depend/secp256k1/src/secp256k1.c:277:5,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/parity-secp256k1-0.7.0/depend/secp256k1/src/secp256k1.c:277:5,173,uninit
near-crypto-v01,signature::tests::test_sign_verify,Undefined Behavior,Undefined Behavior,"attempting a write access using <> at alloc[0x0], but that tag only grants SharedReadOnly permission for this location",write access through <> is forbidden,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/parity-secp256k1-0.7.0/depend/secp256k1/src/secp256k1.c:277:5,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/parity-secp256k1-0.7.0/depend/secp256k1/src/secp256k1.c:277:5,173,uninit
neuromorphic-drivers,read,Undefined Behavior,Undefined Behavior,scalar size mismatch,scalar size mismatch,"/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/libusb1-sys-0.6.4/libusb/libusb/os/threads_posix.h:81:92,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/libusb1-sys-0.6.4/libusb/libusb/io.c:1165:2,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/libusb1-sys-0.6.4/libusb/libusb/core.c:2342:6","/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/libusb1-sys-0.6.4/libusb/libusb/os/threads_posix.h:81:92,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/libusb1-sys-0.6.4/libusb/libusb/io.c:1165:2,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/libusb1-sys-0.6.4/libusb/libusb/core.c:2342:6",174,uninit
nostalgia,record::tests::test_that_we_can_use_the_custom_derive_macro,Undefined Behavior,Undefined Behavior,incorrect number of arguments for `open` with `O_CREAT`,incorrect number of arguments for `open` with `O_CREAT`,"/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-sys-0.8.0/lmdb/libraries/liblmdb/mdb.c:4247:7,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-sys-0.8.0/lmdb/libraries/liblmdb/mdb.c:4706:7,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-sys-0.8.0/lmdb/libraries/liblmdb/mdb.c:4954:8","/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-sys-0.8.0/lmdb/libraries/liblmdb/mdb.c:4247:7,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-sys-0.8.0/lmdb/libraries/liblmdb/mdb.c:4706:7,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-sys-0.8.0/lmdb/libraries/liblmdb/mdb.c:4954:8",175,uninit
nostalgia,storage::tests::test_that_we_can_insert_and_get_records_with_a_storage_object,Undefined Behavior,Undefined Behavior,incorrect number of arguments for `open` with `O_CREAT`,incorrect number of arguments for `open` with `O_CREAT`,"/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-sys-0.8.0/lmdb/libraries/liblmdb/mdb.c:4247:7,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-sys-0.8.0/lmdb/libraries/liblmdb/mdb.c:4706:7,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-sys-0.8.0/lmdb/libraries/liblmdb/mdb.c:4954:8","/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-sys-0.8.0/lmdb/libraries/liblmdb/mdb.c:4247:7,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-sys-0.8.0/lmdb/libraries/liblmdb/mdb.c:4706:7,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-sys-0.8.0/lmdb/libraries/liblmdb/mdb.c:4954:8",175,uninit
nostalgia,storage::tests::test_that_we_keep_track_of_db_references,Undefined Behavior,Undefined Behavior,incorrect number of arguments for `open` with `O_CREAT`,incorrect number of arguments for `open` with `O_CREAT`,"/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-sys-0.8.0/lmdb/libraries/liblmdb/mdb.c:4247:7,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-sys-0.8.0/lmdb/libraries/liblmdb/mdb.c:4706:7,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-sys-0.8.0/lmdb/libraries/liblmdb/mdb.c:4954:8","/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-sys-0.8.0/lmdb/libraries/liblmdb/mdb.c:4247:7,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-sys-0.8.0/lmdb/libraries/liblmdb/mdb.c:4706:7,/root/.cargo/registry/src/index.crates.io-6f17d22bba15001f/lmdb-sys-0.8.0/lmdb/libraries/liblmdb/mdb.c:4954:8",175,uninit
